,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
10,81777,1195,Victory Research,,,Victory Research,437.0,Victory Research,1.8,-0.3,Live Phone,4.0,Illinois,11/5/22,11/7/22,,,,,,,166098,1208.0,lv,,lv,,12/7/22 13:24,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,DEM,Pritzker,28778,J.B. Pritzker,49.3
11,81777,1195,Victory Research,,,Victory Research,437.0,Victory Research,1.8,-0.3,Live Phone,4.0,Illinois,11/5/22,11/7/22,,,,,,,166098,1208.0,lv,,lv,,12/7/22 13:24,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,REP,Bailey,28780,Darren Bailey,41.7
12,81777,1195,Victory Research,,,Victory Research,437.0,Victory Research,1.8,-0.3,Live Phone,4.0,Illinois,11/5/22,11/7/22,,,,,,,166098,1208.0,lv,,lv,,12/7/22 13:24,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,https://projects.fivethirtyeight.com/polls/20221108_IL_VictoryResearch.pdf,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,LIB,Phillips,30629,John Richard Phillips,4.6
13,81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166.0,Landmark Communications,2.1,-0.6,Live Phone/Online Panel,5.0,Georgia,11/4/22,11/7/22,,,,,,,165125,1214.0,lv,,lv,,11/7/22 09:25,,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,,https://www.realclearpolitics.com/docs/2022/Landmark_Communications_Georgia_Poll_Nov_4_-7th.pdf,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,DEM,Abrams,16673,Stacey Abrams,45.5
14,81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166.0,Landmark Communications,2.1,-0.6,Live Phone/Online Panel,5.0,Georgia,11/4/22,11/7/22,,,,,,,165125,1214.0,lv,,lv,,11/7/22 09:25,,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,,https://www.realclearpolitics.com/docs/2022/Landmark_Communications_Georgia_Poll_Nov_4_-7th.pdf,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,REP,Kemp,16674,Brian Kemp,52.1
15,81579,262,Landmark Communications,"1937,1938",WANF | WPCH-TV,Landmark Communications,166.0,Landmark Communications,2.1,-0.6,Live Phone/Online Panel,5.0,Georgia,11/4/22,11/7/22,,,,,,,165125,1214.0,lv,,lv,,11/7/22 09:25,,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,https://www.atlantanewsfirst.com/2022/11/07/exclusive-gov-brian-kemp-leads-stacey-abrams-final-poll-ahead-election-senate-race-tied/,,https://www.realclearpolitics.com/docs/2022/Landmark_Communications_Georgia_Poll_Nov_4_-7th.pdf,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,LIB,Hazel,29536,Shane Hazel,1.7
16,81604,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Wisconsin,11/4/22,11/7/22,,,,,,,165211,739.0,lv,,lv,,11/7/22 16:33,,https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,,,https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,,,,8986,2022,Governor,0,,11/8/22,general,False,False,,DEM,Evers,19212,Tony Evers,51.0
17,81604,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Wisconsin,11/4/22,11/7/22,,,,,,,165211,739.0,lv,,lv,,11/7/22 16:33,,https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,,,https://civiqs.com/documents/Civiqs_WI_banner_book_2022_11_a8h938.pdf,,,,8986,2022,Governor,0,,11/8/22,general,False,False,,REP,Michels,30436,Tim Michels,48.0
18,81605,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Ohio,11/4/22,11/7/22,,,,,,,165212,716.0,lv,,lv,,11/7/22 16:33,,https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,,,https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,,,,8976,2022,Governor,0,,11/8/22,general,False,False,,DEM,Whaley,28603,Nan Whaley,39.0
19,81605,1447,Civiqs,,,Civiqs,471.0,Civiqs,2.4,-0.2,Online Panel/Online Ad,8.0,Ohio,11/4/22,11/7/22,,,,,,,165212,716.0,lv,,lv,,11/7/22 16:33,,https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,,,https://civiqs.com/documents/Civiqs_OH_banner_book_2022_11_p2sz56.pdf,,,,8976,2022,Governor,0,,11/8/22,general,False,False,,REP,DeWine,28604,Mike DeWine,53.0
20,81620,1497,co/efficient,,,co/efficient,514.0,co/efficient,1.1,0.3,IVR/Text,5.0,Colorado,11/3/22,11/7/22,,,,,,,165276,856.0,lv,,lv,,11/7/22 18:33,,https://coefficient.org/cosen11zxvnb/,,,https://coefficient.org/cosen11zxvnb/,,,,8957,2022,Governor,0,,11/8/22,general,False,False,,DEM,Polis,28368,Jared Polis,54.0
21,81620,1497,co/efficient,,,co/efficient,514.0,co/efficient,1.1,0.3,IVR/Text,5.0,Colorado,11/3/22,11/7/22,,,,,,,165276,856.0,lv,,lv,,11/7/22 18:33,,https://coefficient.org/cosen11zxvnb/,,,https://coefficient.org/cosen11zxvnb/,,,,8957,2022,Governor,0,,11/8/22,general,False,False,,REP,Ganahl,28369,Heidi Ganahl,42.0
22,81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243.0,InsiderAdvantage,2.0,-0.3,Text,5.0,Georgia,11/6/22,11/6/22,,,,,,,165163,550.0,lv,,lv,,11/7/22 11:59,,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,,,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,DEM,Abrams,16673,Stacey Abrams,45.0
23,81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243.0,InsiderAdvantage,2.0,-0.3,Text,5.0,Georgia,11/6/22,11/6/22,,,,,,,165163,550.0,lv,,lv,,11/7/22 11:59,,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,,,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,REP,Kemp,16674,Brian Kemp,50.0
24,81595,235,InsiderAdvantage,195,Fox 5 Atlanta,InsiderAdvantage,243.0,InsiderAdvantage,2.0,-0.3,Text,5.0,Georgia,11/6/22,11/6/22,,,,,,,165163,550.0,lv,,lv,,11/7/22 11:59,,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,https://www.fox5atlanta.com/news/georgia-midterm-election-insideradvantage-poll-results-kemp-walker,,,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,LIB,Hazel,29536,Shane Hazel,1.0
25,81578,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699.0,Phillips Academy,1.7,0.2,IVR/Text,9.0,New Hampshire,11/5/22,11/6/22,,,,,,,165124,1056.0,lv,,lv,,11/7/22 09:15,,https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,,https://andoverpoll.com/wp-content/uploads/2022/11/New-Hampshire-November-Poll.pdf,,,,8973,2022,Governor,0,,11/8/22,general,False,False,,DEM,Sherman,29590,Tom Sherman,35.8
26,81578,1708,Phillips Academy,1781,Abbot Academy Fund,Phillips Academy,699.0,Phillips Academy,1.7,0.2,IVR/Text,9.0,New Hampshire,11/5/22,11/6/22,,,,,,,165124,1056.0,lv,,lv,,11/7/22 09:15,,https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,https://andoverpoll.com/2022/11/07/new-hampshire-leans-purple-hassan-leads-bolduc-by-4-sununu-has-a-22-point-lead/,,https://andoverpoll.com/wp-content/uploads/2022/11/New-Hampshire-November-Poll.pdf,,,,8973,2022,Governor,0,,11/8/22,general,False,False,,REP,Sununu,28913,Chris Sununu,58.0
27,81601,1747,Ascend Action,,,Ascend Action,726.0,Ascend Action,0.7,1.7,Live Phone,4.0,Oklahoma,11/5/22,11/6/22,,,,,,,165205,682.0,lv,,lv,,11/7/22 16:19,,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://www.scribd.com/document/605856510/Ascend-Action-Poll-11-7#from_embed,,,,,8977,2022,Governor,0,,11/8/22,general,False,False,,DEM,Hofmeister,28681,Joy Hofmeister,46.0
28,81601,1747,Ascend Action,,,Ascend Action,726.0,Ascend Action,0.7,1.7,Live Phone,4.0,Oklahoma,11/5/22,11/6/22,,,,,,,165205,682.0,lv,,lv,,11/7/22 16:19,,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://www.scribd.com/document/605856510/Ascend-Action-Poll-11-7#from_embed,,,,,8977,2022,Governor,0,,11/8/22,general,False,False,,REP,Stitt,28682,Kevin Stitt,49.0
29,81601,1747,Ascend Action,,,Ascend Action,726.0,Ascend Action,0.7,1.7,Live Phone,4.0,Oklahoma,11/5/22,11/6/22,,,,,,,165205,682.0,lv,,lv,,11/7/22 16:19,,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://www.scribd.com/document/605856510/Ascend-Action-Poll-11-7#from_embed,,,,,8977,2022,Governor,0,,11/8/22,general,False,False,,LIB,Bruno,28832,Natalie Bruno,1.0
30,81601,1747,Ascend Action,,,Ascend Action,726.0,Ascend Action,0.7,1.7,Live Phone,4.0,Oklahoma,11/5/22,11/6/22,,,,,,,165205,682.0,lv,,lv,,11/7/22 16:19,,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://okcfox.com/news/local/oklahoma-governor-election-republican-kevin-stitt-democrat-joy-hofmeister-midterms-ascend-action-vote-education-tribes-economy-election-day-poll-joe-biden-campaign-2022-state-superintendent-united-states-senate,https://www.scribd.com/document/605856510/Ascend-Action-Poll-11-7#from_embed,,,,,8977,2022,Governor,0,,11/8/22,general,False,False,,IND,Yen,28833,Ervin Stone Yen,1.0
31,81581,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Arizona,11/4/22,11/6/22,,,,,,,165139,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8954,2022,Governor,0,,11/8/22,general,False,False,,DEM,Hobbs,28718,Katie Hobbs,49.0
32,81581,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Arizona,11/4/22,11/6/22,,,,,,,165139,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8954,2022,Governor,0,,11/8/22,general,False,False,,REP,Lake,28719,Kari Lake,51.0
33,81582,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,California,11/4/22,11/6/22,,,,,,,165140,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8956,2022,Governor,0,,11/8/22,general,False,False,,DEM,Newsom,28653,Gavin Newsom,60.0
34,81582,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,California,11/4/22,11/6/22,,,,,,,165140,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8956,2022,Governor,0,,11/8/22,general,False,False,,REP,Dahle,29383,Brian Dahle,40.0
35,81583,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Florida,11/4/22,11/6/22,,,,,,,165141,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8959,2022,Governor,0,,11/8/22,general,False,False,,DEM,Crist,18852,Charlie Crist,42.0
36,81583,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Florida,11/4/22,11/6/22,,,,,,,165141,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8959,2022,Governor,0,,11/8/22,general,False,False,,REP,DeSantis,18851,Ron DeSantis,56.0
37,81584,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Georgia,11/4/22,11/6/22,,,,,,,165142,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,DEM,Abrams,16673,Stacey Abrams,46.0
38,81584,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Georgia,11/4/22,11/6/22,,,,,,,165142,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8960,2022,Governor,0,,11/8/22,general,False,False,,REP,Kemp,16674,Brian Kemp,53.0
39,81585,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Illinois,11/4/22,11/6/22,,,,,,,165143,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,DEM,Pritzker,28778,J.B. Pritzker,59.0
40,81585,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Illinois,11/4/22,11/6/22,,,,,,,165143,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8963,2022,Governor,0,,11/8/22,general,False,False,,REP,Bailey,28780,Darren Bailey,39.0
41,81586,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Nevada,11/4/22,11/6/22,,,,,,,165144,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8972,2022,Governor,0,,11/8/22,general,False,False,,DEM,Sisolak,28669,Steve Sisolak,47.0
42,81586,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Nevada,11/4/22,11/6/22,,,,,,,165144,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8972,2022,Governor,0,,11/8/22,general,False,False,,REP,Lombardo,28671,Joe Lombardo,49.0
43,81587,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,New York,11/4/22,11/6/22,,,,,,,165145,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8975,2022,Governor,0,,11/8/22,general,False,False,,DEM,Hochul,28809,Kathy C. Hochul,55.0
44,81587,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,New York,11/4/22,11/6/22,,,,,,,165145,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8975,2022,Governor,0,,11/8/22,general,False,False,,REP,Zeldin,28810,Lee M. Zeldin,45.0
45,81588,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Ohio,11/4/22,11/6/22,,,,,,,165146,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8976,2022,Governor,0,,11/8/22,general,False,False,,DEM,Whaley,28603,Nan Whaley,39.0
46,81588,1478,Research Co.,,,Research Co.,449.0,Research Co.,2.4,-0.5,Online Panel,6.0,Ohio,11/4/22,11/6/22,,,,,,,165146,450.0,lv,,lv,,11/7/22 11:19,,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/2022/11/07/2022-midterm-uspoli/,https://researchco.ca/wp-content/uploads/2022/11/Release_StateRaces_USA_07Nov2022.pdf,,,,,8976,2022,Governor,0,,11/8/22,general,False,False,,REP,DeWine,28604,Mike DeWine,61.0
